user_id,variant,timestamp,baseline_sessions,segment,clicks,impressions,bounce_rate
6752,treatment,2025-01-05 16:31:00,9,power_searchers,4,30,1
6753,control,2025-01-05 16:32:00,6,typical,1,24,0
6754,treatment,2025-01-05 16:33:00,4,typical,0,22,0
6755,treatment,2025-01-05 16:34:00,7,power_searchers,6,29,0
6756,control,2025-01-05 16:35:00,8,power_searchers,3,25,0
6757,control,2025-01-05 16:36:00,5,typical,2,18,0
6758,treatment,2025-01-05 16:37:00,3,light_searchers,3,20,0
6759,treatment,2025-01-05 16:38:00,9,power_searchers,0,23,0
6760,control,2025-01-05 16:39:00,6,typical,1,27,0
6761,treatment,2025-01-05 16:40:00,9,power_searchers,4,21,0
6762,treatment,2025-01-05 16:41:00,9,power_searchers,3,17,0
6763,control,2025-01-05 16:42:00,8,power_searchers,2,26,0
6764,treatment,2025-01-05 16:43:00,3,light_searchers,1,24,1
6765,treatment,2025-01-05 16:44:00,7,power_searchers,3,32,0
6766,control,2025-01-05 16:45:00,8,power_searchers,5,16,0
6767,treatment,2025-01-05 16:46:00,7,power_searchers,3,34,0
6768,treatment,2025-01-05 16:47:00,9,power_searchers,2,27,0
6769,treatment,2025-01-05 16:48:00,7,power_searchers,4,27,0
6770,treatment,2025-01-05 16:49:00,6,typical,4,20,0
6771,control,2025-01-05 16:50:00,9,power_searchers,5,23,0
6772,treatment,2025-01-05 16:51:00,7,power_searchers,3,32,0
6773,treatment,2025-01-05 16:52:00,5,typical,0,15,0
6774,control,2025-01-05 16:53:00,3,light_searchers,1,24,0
6775,control,2025-01-05 16:54:00,5,typical,2,19,0
6776,treatment,2025-01-05 16:55:00,6,typical,2,18,0
6777,control,2025-01-05 16:56:00,11,power_searchers,4,21,0
6778,control,2025-01-05 16:57:00,2,light_searchers,3,17,0
6779,treatment,2025-01-05 16:58:00,4,typical,1,14,0
6780,treatment,2025-01-05 16:59:00,4,typical,1,16,0
6781,treatment,2025-01-05 17:00:00,6,typical,2,20,0
6782,control,2025-01-05 17:01:00,6,typical,1,29,0
6783,treatment,2025-01-05 17:02:00,8,power_searchers,7,40,0
6784,control,2025-01-05 17:03:00,10,power_searchers,2,23,0
6785,treatment,2025-01-05 17:04:00,4,typical,3,15,0
6786,treatment,2025-01-05 17:05:00,6,typical,1,16,0
6787,treatment,2025-01-05 17:06:00,5,typical,1,23,0
6788,treatment,2025-01-05 17:07:00,7,power_searchers,2,19,0
6789,control,2025-01-05 17:08:00,4,typical,2,17,0
6790,control,2025-01-05 17:09:00,6,typical,0,19,0
6791,treatment,2025-01-05 17:10:00,5,typical,3,25,0
6792,treatment,2025-01-05 17:11:00,8,power_searchers,3,23,0
6793,control,2025-01-05 17:12:00,7,power_searchers,6,28,0
6794,control,2025-01-05 17:13:00,8,power_searchers,1,30,0
6795,control,2025-01-05 17:14:00,12,power_searchers,1,24,0
6796,treatment,2025-01-05 17:15:00,5,typical,4,20,0
6797,control,2025-01-05 17:16:00,1,light_searchers,0,11,0
6798,treatment,2025-01-05 17:17:00,5,typical,4,20,0
6799,control,2025-01-05 17:18:00,7,power_searchers,4,27,0
6800,treatment,2025-01-05 17:19:00,2,light_searchers,0,22,0
6801,treatment,2025-01-05 17:20:00,7,power_searchers,3,18,0
6802,control,2025-01-05 17:21:00,8,power_searchers,1,25,0
6803,treatment,2025-01-05 17:22:00,3,light_searchers,0,22,0
6804,treatment,2025-01-05 17:23:00,5,typical,1,24,0
6805,control,2025-01-05 17:24:00,8,power_searchers,1,22,0
6806,treatment,2025-01-05 17:25:00,5,typical,1,17,0
6807,treatment,2025-01-05 17:26:00,2,light_searchers,1,16,0
6808,control,2025-01-05 17:27:00,3,light_searchers,3,19,0
6809,control,2025-01-05 17:28:00,6,typical,1,16,0
6810,treatment,2025-01-05 17:29:00,3,light_searchers,1,14,0
6811,control,2025-01-05 17:30:00,6,typical,0,18,0
6812,control,2025-01-05 17:31:00,8,power_searchers,2,23,0
6813,control,2025-01-05 17:32:00,5,typical,1,18,0
6814,treatment,2025-01-05 17:33:00,6,typical,0,18,0
6815,treatment,2025-01-05 17:34:00,2,light_searchers,3,18,0
6816,control,2025-01-05 17:35:00,5,typical,1,19,0
6817,control,2025-01-05 17:36:00,4,typical,5,19,0
6818,control,2025-01-05 17:37:00,5,typical,1,18,0
6819,control,2025-01-05 17:38:00,4,typical,1,16,0
6820,control,2025-01-05 17:39:00,4,typical,0,23,0
6821,treatment,2025-01-05 17:40:00,9,power_searchers,3,23,0
6822,treatment,2025-01-05 17:41:00,3,light_searchers,2,17,0
6823,control,2025-01-05 17:42:00,8,power_searchers,3,24,0
6824,control,2025-01-05 17:43:00,5,typical,3,17,0
6825,treatment,2025-01-05 17:44:00,7,power_searchers,5,29,0
6826,control,2025-01-05 17:45:00,3,light_searchers,0,22,0
6827,treatment,2025-01-05 17:46:00,3,light_searchers,2,19,0
6828,control,2025-01-05 17:47:00,7,power_searchers,2,19,0
6829,treatment,2025-01-05 17:48:00,7,power_searchers,0,27,0
6830,treatment,2025-01-05 17:49:00,5,typical,2,16,0
6831,treatment,2025-01-05 17:50:00,5,typical,1,20,0
6832,treatment,2025-01-05 17:51:00,8,power_searchers,3,23,0
6833,treatment,2025-01-05 17:52:00,10,power_searchers,4,33,0
6834,treatment,2025-01-05 17:53:00,7,power_searchers,3,26,0
6835,control,2025-01-05 17:54:00,4,typical,1,11,0
6836,treatment,2025-01-05 17:55:00,6,typical,0,19,0
6837,control,2025-01-05 17:56:00,7,power_searchers,3,17,0
6838,treatment,2025-01-05 17:57:00,7,power_searchers,3,31,0
6839,control,2025-01-05 17:58:00,8,power_searchers,2,17,0
6840,control,2025-01-05 17:59:00,7,power_searchers,5,22,0
6841,control,2025-01-05 18:00:00,8,power_searchers,2,25,0
6842,treatment,2025-01-05 18:01:00,7,power_searchers,4,22,0
6843,treatment,2025-01-05 18:02:00,5,typical,4,34,0
6844,treatment,2025-01-05 18:03:00,5,typical,1,14,0
6845,treatment,2025-01-05 18:04:00,6,typical,2,20,0
6846,treatment,2025-01-05 18:05:00,8,power_searchers,3,29,0
6847,treatment,2025-01-05 18:06:00,3,light_searchers,0,12,0
6848,treatment,2025-01-05 18:07:00,9,power_searchers,4,25,0
6849,treatment,2025-01-05 18:08:00,5,typical,1,28,0
6850,treatment,2025-01-05 18:09:00,8,power_searchers,0,15,0
6851,treatment,2025-01-05 18:10:00,9,power_searchers,1,16,0
6852,control,2025-01-05 18:11:00,5,typical,2,16,0
6853,control,2025-01-05 18:12:00,3,light_searchers,2,22,0
6854,treatment,2025-01-05 18:13:00,6,typical,2,16,0
6855,treatment,2025-01-05 18:14:00,2,light_searchers,2,25,0
6856,treatment,2025-01-05 18:15:00,5,typical,2,16,0
6857,treatment,2025-01-05 18:16:00,3,light_searchers,2,21,1
6858,treatment,2025-01-05 18:17:00,4,typical,3,21,0
6859,treatment,2025-01-05 18:18:00,7,power_searchers,4,20,0
6860,treatment,2025-01-05 18:19:00,2,light_searchers,5,25,0
6861,control,2025-01-05 18:20:00,3,light_searchers,1,15,0
6862,control,2025-01-05 18:21:00,7,power_searchers,1,19,0
6863,treatment,2025-01-05 18:22:00,3,light_searchers,2,19,0
6864,control,2025-01-05 18:23:00,5,typical,2,20,0
6865,control,2025-01-05 18:24:00,5,typical,1,21,0
6866,control,2025-01-05 18:25:00,3,light_searchers,0,14,0
6867,control,2025-01-05 18:26:00,8,power_searchers,1,19,0
6868,control,2025-01-05 18:27:00,5,typical,1,26,0
6869,treatment,2025-01-05 18:28:00,9,power_searchers,4,24,0
6870,control,2025-01-05 18:29:00,6,typical,0,13,0
6871,treatment,2025-01-05 18:30:00,10,power_searchers,3,22,0
6872,control,2025-01-05 18:31:00,6,typical,1,27,0
6873,control,2025-01-05 18:32:00,6,typical,2,18,0
6874,control,2025-01-05 18:33:00,10,power_searchers,4,29,0
6875,treatment,2025-01-05 18:34:00,5,typical,2,13,0
6876,control,2025-01-05 18:35:00,5,typical,3,25,0
6877,control,2025-01-05 18:36:00,6,typical,2,17,0
6878,control,2025-01-05 18:37:00,8,power_searchers,1,25,0
6879,treatment,2025-01-05 18:38:00,6,typical,1,11,0
6880,treatment,2025-01-05 18:39:00,5,typical,2,9,0
6881,treatment,2025-01-05 18:40:00,6,typical,1,16,0
6882,control,2025-01-05 18:41:00,5,typical,1,19,0
6883,treatment,2025-01-05 18:42:00,5,typical,1,21,0
6884,treatment,2025-01-05 18:43:00,3,light_searchers,1,16,0
6885,treatment,2025-01-05 18:44:00,6,typical,1,19,0
6886,treatment,2025-01-05 18:45:00,4,typical,2,19,1
6887,control,2025-01-05 18:46:00,3,light_searchers,0,16,0
6888,treatment,2025-01-05 18:47:00,4,typical,1,14,1
6889,control,2025-01-05 18:48:00,11,power_searchers,3,21,0
6890,control,2025-01-05 18:49:00,6,typical,1,15,0
6891,control,2025-01-05 18:50:00,7,power_searchers,0,27,0
6892,control,2025-01-05 18:51:00,9,power_searchers,4,27,0
6893,control,2025-01-05 18:52:00,7,power_searchers,1,24,0
6894,treatment,2025-01-05 18:53:00,8,power_searchers,6,30,0
6895,control,2025-01-05 18:54:00,5,typical,1,21,0
6896,control,2025-01-05 18:55:00,8,power_searchers,5,23,0
6897,control,2025-01-05 18:56:00,7,power_searchers,6,32,0
6898,treatment,2025-01-05 18:57:00,4,typical,2,21,0
6899,treatment,2025-01-05 18:58:00,4,typical,0,28,0
6900,control,2025-01-05 18:59:00,5,typical,0,15,0
6901,control,2025-01-05 19:00:00,7,power_searchers,6,22,0
6902,control,2025-01-05 19:01:00,5,typical,1,14,0
6903,control,2025-01-05 19:02:00,3,light_searchers,1,24,0
6904,control,2025-01-05 19:03:00,8,power_searchers,2,24,1
6905,treatment,2025-01-05 19:04:00,8,power_searchers,4,25,0
6906,control,2025-01-05 19:05:00,4,typical,2,21,0
6907,treatment,2025-01-05 19:06:00,5,typical,1,16,0
6908,control,2025-01-05 19:07:00,6,typical,2,24,1
6909,control,2025-01-05 19:08:00,3,light_searchers,5,16,0
6910,treatment,2025-01-05 19:09:00,6,typical,1,18,0
6911,treatment,2025-01-05 19:10:00,8,power_searchers,4,18,1
6912,control,2025-01-05 19:11:00,3,light_searchers,1,22,0
6913,treatment,2025-01-05 19:12:00,4,typical,0,20,0
6914,control,2025-01-05 19:13:00,7,power_searchers,3,22,0
6915,treatment,2025-01-05 19:14:00,8,power_searchers,3,20,0
6916,control,2025-01-05 19:15:00,5,typical,3,16,0
6917,control,2025-01-05 19:16:00,11,power_searchers,0,24,0
6918,control,2025-01-05 19:17:00,6,typical,2,23,0
6919,control,2025-01-05 19:18:00,8,power_searchers,1,18,0
6920,treatment,2025-01-05 19:19:00,2,light_searchers,2,18,0
6921,treatment,2025-01-05 19:20:00,4,typical,3,19,0
6922,treatment,2025-01-05 19:21:00,6,typical,2,17,0
6923,control,2025-01-05 19:22:00,11,power_searchers,3,19,0
6924,control,2025-01-05 19:23:00,8,power_searchers,7,30,0
6925,control,2025-01-05 19:24:00,4,typical,0,23,0
6926,control,2025-01-05 19:25:00,6,typical,1,13,0
6927,treatment,2025-01-05 19:26:00,5,typical,2,15,1
6928,control,2025-01-05 19:27:00,5,typical,1,18,0
6929,treatment,2025-01-05 19:28:00,6,typical,0,12,0
6930,control,2025-01-05 19:29:00,8,power_searchers,2,24,0
6931,treatment,2025-01-05 19:30:00,4,typical,4,15,0
6932,treatment,2025-01-05 19:31:00,3,light_searchers,0,19,1
6933,control,2025-01-05 19:32:00,7,power_searchers,2,20,0
6934,treatment,2025-01-05 19:33:00,8,power_searchers,3,20,0
6935,treatment,2025-01-05 19:34:00,7,power_searchers,2,19,0
6936,treatment,2025-01-05 19:35:00,3,light_searchers,2,23,0
6937,control,2025-01-05 19:36:00,5,typical,0,16,0
6938,treatment,2025-01-05 19:37:00,4,typical,2,29,0
6939,control,2025-01-05 19:38:00,6,typical,2,21,0
6940,control,2025-01-05 19:39:00,6,typical,2,16,0
6941,control,2025-01-05 19:40:00,3,light_searchers,4,21,0
6942,control,2025-01-05 19:41:00,6,typical,3,23,0
6943,treatment,2025-01-05 19:42:00,6,typical,2,14,0
6944,treatment,2025-01-05 19:43:00,6,typical,2,16,0
6945,control,2025-01-05 19:44:00,9,power_searchers,7,27,0
6946,control,2025-01-05 19:45:00,4,typical,2,13,0
6947,control,2025-01-05 19:46:00,5,typical,1,18,1
6948,control,2025-01-05 19:47:00,12,power_searchers,3,31,0
6949,control,2025-01-05 19:48:00,3,light_searchers,1,15,0
6950,treatment,2025-01-05 19:49:00,12,power_searchers,2,19,0
6951,treatment,2025-01-05 19:50:00,6,typical,2,24,0
6952,treatment,2025-01-05 19:51:00,6,typical,2,15,0
6953,control,2025-01-05 19:52:00,3,light_searchers,3,17,0
6954,treatment,2025-01-05 19:53:00,8,power_searchers,4,21,0
6955,treatment,2025-01-05 19:54:00,9,power_searchers,1,24,0
6956,control,2025-01-05 19:55:00,6,typical,0,22,0
6957,control,2025-01-05 19:56:00,5,typical,3,25,0
6958,treatment,2025-01-05 19:57:00,5,typical,1,22,0
6959,control,2025-01-05 19:58:00,5,typical,1,18,0
6960,treatment,2025-01-05 19:59:00,2,light_searchers,1,20,0
6961,control,2025-01-05 20:00:00,5,typical,1,18,0
6962,control,2025-01-05 20:01:00,8,power_searchers,0,21,0
6963,control,2025-01-05 20:02:00,4,typical,4,19,0
6964,treatment,2025-01-05 20:03:00,5,typical,1,13,0
6965,treatment,2025-01-05 20:04:00,5,typical,0,19,0
6966,control,2025-01-05 20:05:00,5,typical,0,19,0
6967,treatment,2025-01-05 20:06:00,7,power_searchers,3,28,0
6968,control,2025-01-05 20:07:00,6,typical,1,22,0
6969,treatment,2025-01-05 20:08:00,4,typical,2,14,0
6970,control,2025-01-05 20:09:00,6,typical,4,23,0
6971,treatment,2025-01-05 20:10:00,10,power_searchers,1,18,0
6972,treatment,2025-01-05 20:11:00,3,light_searchers,0,16,0
6973,treatment,2025-01-05 20:12:00,7,power_searchers,2,23,0
6974,treatment,2025-01-05 20:13:00,4,typical,3,26,0
6975,control,2025-01-05 20:14:00,7,power_searchers,2,22,0
6976,treatment,2025-01-05 20:15:00,6,typical,1,20,1
6977,control,2025-01-05 20:16:00,6,typical,3,25,0
6978,control,2025-01-05 20:17:00,5,typical,3,21,0
6979,control,2025-01-05 20:18:00,2,light_searchers,0,19,0
6980,treatment,2025-01-05 20:19:00,3,light_searchers,2,25,0
6981,control,2025-01-05 20:20:00,2,light_searchers,3,18,0
6982,treatment,2025-01-05 20:21:00,8,power_searchers,4,24,0
6983,control,2025-01-05 20:22:00,8,power_searchers,2,21,0
6984,treatment,2025-01-05 20:23:00,4,typical,1,28,1
6985,treatment,2025-01-05 20:24:00,7,power_searchers,2,11,0
6986,control,2025-01-05 20:25:00,7,power_searchers,1,24,0
6987,control,2025-01-05 20:26:00,6,typical,2,23,0
6988,treatment,2025-01-05 20:27:00,8,power_searchers,3,19,0
6989,treatment,2025-01-05 20:28:00,5,typical,1,21,0
6990,control,2025-01-05 20:29:00,7,power_searchers,5,27,0
6991,control,2025-01-05 20:30:00,6,typical,4,22,0
6992,control,2025-01-05 20:31:00,7,power_searchers,2,19,1
6993,treatment,2025-01-05 20:32:00,5,typical,3,21,0
6994,treatment,2025-01-05 20:33:00,4,typical,0,16,0
6995,treatment,2025-01-05 20:34:00,3,light_searchers,2,15,0
6996,treatment,2025-01-05 20:35:00,6,typical,4,31,1
6997,control,2025-01-05 20:36:00,8,power_searchers,3,27,0
6998,control,2025-01-05 20:37:00,3,light_searchers,1,18,0
6999,treatment,2025-01-05 20:38:00,6,typical,2,19,0
7000,control,2025-01-05 20:39:00,10,power_searchers,0,16,0
7001,treatment,2025-01-05 20:40:00,5,typical,3,29,1
7002,treatment,2025-01-05 20:41:00,3,light_searchers,1,17,0
7003,control,2025-01-05 20:42:00,12,power_searchers,2,26,0
7004,treatment,2025-01-05 20:43:00,9,power_searchers,4,28,0
7005,treatment,2025-01-05 20:44:00,4,typical,2,13,0
7006,treatment,2025-01-05 20:45:00,4,typical,2,23,0
7007,treatment,2025-01-05 20:46:00,8,power_searchers,0,21,0
7008,treatment,2025-01-05 20:47:00,12,power_searchers,2,20,0
7009,control,2025-01-05 20:48:00,5,typical,3,18,0
7010,control,2025-01-05 20:49:00,9,power_searchers,2,15,0
7011,treatment,2025-01-05 20:50:00,4,typical,2,18,0
7012,control,2025-01-05 20:51:00,4,typical,2,22,0
7013,control,2025-01-05 20:52:00,7,power_searchers,3,23,0
7014,control,2025-01-05 20:53:00,5,typical,3,23,0
7015,control,2025-01-05 20:54:00,4,typical,0,13,0
7016,treatment,2025-01-05 20:55:00,5,typical,1,20,0
7017,treatment,2025-01-05 20:56:00,8,power_searchers,3,19,0
7018,control,2025-01-05 20:57:00,7,power_searchers,2,23,0
7019,control,2025-01-05 20:58:00,4,typical,1,13,0
7020,treatment,2025-01-05 20:59:00,6,typical,3,28,0
7021,control,2025-01-05 21:00:00,5,typical,1,18,0
7022,treatment,2025-01-05 21:01:00,9,power_searchers,1,20,0
7023,treatment,2025-01-05 21:02:00,6,typical,1,21,0
7024,treatment,2025-01-05 21:03:00,8,power_searchers,5,24,0
7025,control,2025-01-05 21:04:00,5,typical,1,14,0
7026,treatment,2025-01-05 21:05:00,7,power_searchers,1,25,0
7027,control,2025-01-05 21:06:00,5,typical,2,18,1
7028,treatment,2025-01-05 21:07:00,6,typical,4,28,0
7029,treatment,2025-01-05 21:08:00,3,light_searchers,2,23,0
7030,treatment,2025-01-05 21:09:00,5,typical,4,26,1
7031,control,2025-01-05 21:10:00,5,typical,4,18,0
7032,control,2025-01-05 21:11:00,1,light_searchers,1,19,0
7033,control,2025-01-05 21:12:00,8,power_searchers,4,24,0
7034,treatment,2025-01-05 21:13:00,8,power_searchers,0,17,0
7035,treatment,2025-01-05 21:14:00,8,power_searchers,3,22,0
7036,control,2025-01-05 21:15:00,3,light_searchers,2,24,0
7037,control,2025-01-05 21:16:00,8,power_searchers,2,27,0
7038,treatment,2025-01-05 21:17:00,11,power_searchers,2,23,0
7039,treatment,2025-01-05 21:18:00,5,typical,1,21,0
7040,treatment,2025-01-05 21:19:00,11,power_searchers,3,24,0
7041,treatment,2025-01-05 21:20:00,6,typical,1,19,0
7042,treatment,2025-01-05 21:21:00,12,power_searchers,2,21,0
7043,treatment,2025-01-05 21:22:00,3,light_searchers,2,19,0
7044,treatment,2025-01-05 21:23:00,7,power_searchers,4,35,0
7045,control,2025-01-05 21:24:00,7,power_searchers,4,27,0
7046,treatment,2025-01-05 21:25:00,7,power_searchers,1,20,0
7047,control,2025-01-05 21:26:00,4,typical,5,23,0
7048,control,2025-01-05 21:27:00,4,typical,2,19,0
7049,control,2025-01-05 21:28:00,6,typical,2,20,0
7050,control,2025-01-05 21:29:00,8,power_searchers,2,21,0
7051,control,2025-01-05 21:30:00,8,power_searchers,1,14,0
7052,treatment,2025-01-05 21:31:00,6,typical,2,15,0
7053,control,2025-01-05 21:32:00,9,power_searchers,1,21,0
7054,control,2025-01-05 21:33:00,7,power_searchers,3,31,0
7055,control,2025-01-05 21:34:00,5,typical,5,20,0
7056,control,2025-01-05 21:35:00,8,power_searchers,2,29,0
7057,treatment,2025-01-05 21:36:00,8,power_searchers,0,18,0
7058,control,2025-01-05 21:37:00,10,power_searchers,3,20,0
7059,treatment,2025-01-05 21:38:00,4,typical,0,18,1
7060,treatment,2025-01-05 21:39:00,7,power_searchers,4,25,0
7061,control,2025-01-05 21:40:00,4,typical,1,15,0
7062,treatment,2025-01-05 21:41:00,7,power_searchers,1,22,0
7063,control,2025-01-05 21:42:00,5,typical,0,16,0
7064,control,2025-01-05 21:43:00,5,typical,0,20,0
7065,control,2025-01-05 21:44:00,9,power_searchers,3,17,0
7066,treatment,2025-01-05 21:45:00,6,typical,1,20,0
7067,control,2025-01-05 21:46:00,7,power_searchers,3,30,0
7068,treatment,2025-01-05 21:47:00,6,typical,0,16,0
7069,control,2025-01-05 21:48:00,6,typical,0,21,0
7070,control,2025-01-05 21:49:00,7,power_searchers,1,21,1
7071,treatment,2025-01-05 21:50:00,3,light_searchers,1,14,0
7072,control,2025-01-05 21:51:00,4,typical,1,20,1
7073,control,2025-01-05 21:52:00,11,power_searchers,1,19,0
7074,control,2025-01-05 21:53:00,5,typical,1,24,0
7075,treatment,2025-01-05 21:54:00,8,power_searchers,3,16,0
7076,treatment,2025-01-05 21:55:00,1,light_searchers,4,21,0
7077,control,2025-01-05 21:56:00,8,power_searchers,3,22,0
7078,control,2025-01-05 21:57:00,8,power_searchers,1,26,0
7079,treatment,2025-01-05 21:58:00,5,typical,3,26,0
7080,treatment,2025-01-05 21:59:00,11,power_searchers,1,18,0
7081,treatment,2025-01-05 22:00:00,6,typical,1,20,0
7082,treatment,2025-01-05 22:01:00,3,light_searchers,3,11,0
7083,treatment,2025-01-05 22:02:00,4,typical,3,24,1
7084,treatment,2025-01-05 22:03:00,7,power_searchers,2,19,0
7085,control,2025-01-05 22:04:00,9,power_searchers,5,27,1
7086,treatment,2025-01-05 22:05:00,3,light_searchers,4,19,0
7087,control,2025-01-05 22:06:00,10,power_searchers,4,23,0
7088,control,2025-01-05 22:07:00,5,typical,3,20,0
7089,control,2025-01-05 22:08:00,7,power_searchers,1,24,0
7090,treatment,2025-01-05 22:09:00,3,light_searchers,1,19,0
7091,control,2025-01-05 22:10:00,11,power_searchers,1,21,0
7092,control,2025-01-05 22:11:00,6,typical,0,15,0
7093,control,2025-01-05 22:12:00,4,typical,3,17,1
7094,control,2025-01-05 22:13:00,3,light_searchers,2,19,0
7095,treatment,2025-01-05 22:14:00,4,typical,4,19,1
7096,control,2025-01-05 22:15:00,9,power_searchers,3,17,0
7097,treatment,2025-01-05 22:16:00,3,light_searchers,1,21,0
7098,control,2025-01-05 22:17:00,3,light_searchers,1,12,0
7099,treatment,2025-01-05 22:18:00,7,power_searchers,5,22,0
7100,treatment,2025-01-05 22:19:00,9,power_searchers,1,31,0
7101,treatment,2025-01-05 22:20:00,5,typical,2,25,0
7102,treatment,2025-01-05 22:21:00,7,power_searchers,4,33,0
7103,control,2025-01-05 22:22:00,9,power_searchers,4,18,0
7104,control,2025-01-05 22:23:00,6,typical,5,17,0
7105,control,2025-01-05 22:24:00,9,power_searchers,3,24,0
7106,treatment,2025-01-05 22:25:00,5,typical,2,16,0
7107,control,2025-01-05 22:26:00,5,typical,0,17,0
7108,control,2025-01-05 22:27:00,5,typical,0,21,1
7109,control,2025-01-05 22:28:00,6,typical,1,20,0
7110,control,2025-01-05 22:29:00,9,power_searchers,2,21,0
7111,treatment,2025-01-05 22:30:00,4,typical,1,19,0
7112,treatment,2025-01-05 22:31:00,5,typical,2,14,0
7113,treatment,2025-01-05 22:32:00,6,typical,3,24,0
7114,control,2025-01-05 22:33:00,11,power_searchers,1,27,0
7115,control,2025-01-05 22:34:00,3,light_searchers,1,26,0
7116,control,2025-01-05 22:35:00,3,light_searchers,3,26,0
7117,control,2025-01-05 22:36:00,4,typical,1,18,0
7118,control,2025-01-05 22:37:00,8,power_searchers,3,27,0
7119,control,2025-01-05 22:38:00,4,typical,1,21,0
7120,control,2025-01-05 22:39:00,6,typical,4,21,0
7121,control,2025-01-05 22:40:00,4,typical,1,17,0
7122,treatment,2025-01-05 22:41:00,7,power_searchers,3,23,0
7123,treatment,2025-01-05 22:42:00,5,typical,2,23,0
7124,treatment,2025-01-05 22:43:00,6,typical,0,19,0
7125,control,2025-01-05 22:44:00,7,power_searchers,4,19,0
7126,treatment,2025-01-05 22:45:00,3,light_searchers,1,14,0
7127,control,2025-01-05 22:46:00,3,light_searchers,2,14,0
7128,treatment,2025-01-05 22:47:00,5,typical,2,14,0
7129,control,2025-01-05 22:48:00,9,power_searchers,4,21,0
7130,control,2025-01-05 22:49:00,4,typical,2,20,0
7131,control,2025-01-05 22:50:00,6,typical,0,18,0
7132,control,2025-01-05 22:51:00,4,typical,2,20,0
7133,control,2025-01-05 22:52:00,7,power_searchers,3,17,0
7134,treatment,2025-01-05 22:53:00,4,typical,4,20,1
7135,control,2025-01-05 22:54:00,4,typical,3,22,0
7136,control,2025-01-05 22:55:00,6,typical,1,18,0
7137,control,2025-01-05 22:56:00,4,typical,0,16,0
7138,treatment,2025-01-05 22:57:00,4,typical,1,19,1
7139,control,2025-01-05 22:58:00,5,typical,3,18,0
7140,treatment,2025-01-05 22:59:00,5,typical,3,29,0
7141,treatment,2025-01-05 23:00:00,6,typical,1,15,0
7142,control,2025-01-05 23:01:00,2,light_searchers,4,17,0
7143,control,2025-01-05 23:02:00,8,power_searchers,0,19,0
7144,control,2025-01-05 23:03:00,11,power_searchers,0,19,0
7145,treatment,2025-01-05 23:04:00,6,typical,2,21,0
7146,treatment,2025-01-05 23:05:00,7,power_searchers,2,23,0
7147,treatment,2025-01-05 23:06:00,3,light_searchers,1,20,0
7148,control,2025-01-05 23:07:00,8,power_searchers,2,21,0
7149,control,2025-01-05 23:08:00,7,power_searchers,0,18,0
7150,control,2025-01-05 23:09:00,12,power_searchers,4,24,0
7151,treatment,2025-01-05 23:10:00,5,typical,2,15,0
7152,treatment,2025-01-05 23:11:00,5,typical,1,20,0
7153,control,2025-01-05 23:12:00,8,power_searchers,2,23,0
7154,treatment,2025-01-05 23:13:00,7,power_searchers,4,24,0
7155,treatment,2025-01-05 23:14:00,8,power_searchers,3,20,0
7156,treatment,2025-01-05 23:15:00,4,typical,0,28,0
7157,control,2025-01-05 23:16:00,3,light_searchers,3,13,1
7158,control,2025-01-05 23:17:00,7,power_searchers,4,21,0
7159,treatment,2025-01-05 23:18:00,5,typical,1,14,0
7160,treatment,2025-01-05 23:19:00,4,typical,3,19,0
7161,control,2025-01-05 23:20:00,3,light_searchers,2,14,0
7162,control,2025-01-05 23:21:00,3,light_searchers,2,26,0
7163,control,2025-01-05 23:22:00,7,power_searchers,4,29,0
7164,treatment,2025-01-05 23:23:00,4,typical,0,19,1
7165,treatment,2025-01-05 23:24:00,4,typical,6,28,0
7166,treatment,2025-01-05 23:25:00,8,power_searchers,3,20,0
7167,control,2025-01-05 23:26:00,6,typical,3,16,0
7168,treatment,2025-01-05 23:27:00,9,power_searchers,4,21,0
7169,treatment,2025-01-05 23:28:00,7,power_searchers,1,22,0
7170,control,2025-01-05 23:29:00,3,light_searchers,2,27,0
7171,control,2025-01-05 23:30:00,3,light_searchers,1,21,0
7172,control,2025-01-05 23:31:00,6,typical,2,17,0
7173,treatment,2025-01-05 23:32:00,7,power_searchers,2,18,0
7174,treatment,2025-01-05 23:33:00,10,power_searchers,1,21,0
7175,control,2025-01-05 23:34:00,4,typical,2,17,1
7176,treatment,2025-01-05 23:35:00,7,power_searchers,2,21,0
7177,control,2025-01-05 23:36:00,5,typical,2,20,1
7178,treatment,2025-01-05 23:37:00,7,power_searchers,1,22,0
7179,treatment,2025-01-05 23:38:00,5,typical,3,23,0
7180,treatment,2025-01-05 23:39:00,6,typical,3,25,0
7181,treatment,2025-01-05 23:40:00,9,power_searchers,3,38,0
7182,treatment,2025-01-05 23:41:00,7,power_searchers,1,14,0
7183,treatment,2025-01-05 23:42:00,8,power_searchers,1,19,0
7184,control,2025-01-05 23:43:00,6,typical,3,17,0
7185,control,2025-01-05 23:44:00,6,typical,0,14,0
7186,treatment,2025-01-05 23:45:00,5,typical,3,24,0
7187,treatment,2025-01-05 23:46:00,8,power_searchers,2,25,0
7188,control,2025-01-05 23:47:00,9,power_searchers,2,23,1
7189,control,2025-01-05 23:48:00,8,power_searchers,1,25,0
7190,treatment,2025-01-05 23:49:00,8,power_searchers,1,27,0
7191,control,2025-01-05 23:50:00,4,typical,0,14,0
7192,control,2025-01-05 23:51:00,7,power_searchers,0,23,0
