user_id,variant,timestamp,pre_metric,baseline_sessions,segment,outcome,support_tickets
7618,treatment,2025-01-06 06:57:00,2.007649605112517,3,high_intent,0,0
7619,treatment,2025-01-06 06:58:00,-0.09781647556992805,5,exploring,0,0
7620,treatment,2025-01-06 06:59:00,-0.7284858817881097,4,casual,1,0
7621,treatment,2025-01-06 07:00:00,0.6637389565341434,3,exploring,1,0
7622,control,2025-01-06 07:01:00,-0.17738894062817007,2,exploring,0,0
7623,control,2025-01-06 07:02:00,0.17149035974578075,2,exploring,1,0
7624,treatment,2025-01-06 07:03:00,0.6661518292162459,1,exploring,0,0
7625,control,2025-01-06 07:04:00,-1.3082568256458225,6,casual,0,0
7626,treatment,2025-01-06 07:05:00,0.7440094031207043,3,exploring,0,0
7627,control,2025-01-06 07:06:00,-1.00081827054466,4,casual,1,0
7628,treatment,2025-01-06 07:07:00,-1.2005743639018251,8,casual,0,0
7629,control,2025-01-06 07:08:00,-0.3526281143831561,5,exploring,0,0
7630,control,2025-01-06 07:09:00,1.466171630241795,4,high_intent,0,0
7631,control,2025-01-06 07:10:00,-0.5942536357593913,4,casual,0,0
7632,treatment,2025-01-06 07:11:00,0.48578526817135287,4,exploring,0,0
7633,treatment,2025-01-06 07:12:00,-0.8895985498269295,0,casual,1,0
7634,treatment,2025-01-06 07:13:00,0.6431230422026126,2,exploring,0,0
7635,treatment,2025-01-06 07:14:00,0.3419898960360158,3,exploring,0,0
7636,treatment,2025-01-06 07:15:00,1.164951314028915,3,high_intent,0,0
7637,control,2025-01-06 07:16:00,0.20336654961518066,5,exploring,0,0
7638,treatment,2025-01-06 07:17:00,0.033064558153777734,2,exploring,0,0
7639,treatment,2025-01-06 07:18:00,-1.816744188113361,2,casual,0,1
7640,treatment,2025-01-06 07:19:00,0.337349789464272,2,exploring,0,0
7641,control,2025-01-06 07:20:00,0.8050010511328918,5,high_intent,0,0
7642,control,2025-01-06 07:21:00,0.22233925226955772,3,exploring,0,0
7643,control,2025-01-06 07:22:00,0.20521221570098133,4,exploring,0,0
7644,control,2025-01-06 07:23:00,0.5798332674549299,3,exploring,0,0
7645,control,2025-01-06 07:24:00,0.8820481572442774,2,high_intent,1,0
7646,control,2025-01-06 07:25:00,-0.8582982886952157,4,casual,0,0
7647,treatment,2025-01-06 07:26:00,-0.04670795333966737,2,exploring,0,0
7648,treatment,2025-01-06 07:27:00,0.4490221999790283,4,exploring,1,0
7649,treatment,2025-01-06 07:28:00,0.27656115572430773,4,exploring,0,0
7650,treatment,2025-01-06 07:29:00,-0.918288583488563,4,casual,0,0
7651,treatment,2025-01-06 07:30:00,-1.9296228223304666,3,casual,1,0
7652,control,2025-01-06 07:31:00,0.3395429985429604,4,exploring,0,0
7653,control,2025-01-06 07:32:00,0.7331177986018916,2,exploring,0,0
7654,treatment,2025-01-06 07:33:00,1.6744347608732806,3,high_intent,1,0
7655,treatment,2025-01-06 07:34:00,0.4396556160198595,1,exploring,0,0
7656,treatment,2025-01-06 07:35:00,-0.8333360537996154,1,casual,0,0
7657,treatment,2025-01-06 07:36:00,0.46105522107730396,3,exploring,0,0
7658,treatment,2025-01-06 07:37:00,-0.08984076436546412,3,exploring,0,0
7659,treatment,2025-01-06 07:38:00,-0.6460600407645595,0,casual,0,0
7660,control,2025-01-06 07:39:00,-1.3927325088081386,8,casual,0,0
7661,treatment,2025-01-06 07:40:00,-1.7733599373669837,3,casual,0,0
7662,treatment,2025-01-06 07:41:00,-0.6659941176564488,2,casual,0,0
7663,treatment,2025-01-06 07:42:00,-0.39064866956419897,4,exploring,0,0
7664,treatment,2025-01-06 07:43:00,0.08202320380131706,4,exploring,0,0
7665,control,2025-01-06 07:44:00,0.038516092236630724,3,exploring,0,0
7666,control,2025-01-06 07:45:00,0.24587341956432876,3,exploring,1,0
7667,treatment,2025-01-06 07:46:00,1.9040966713567633,1,high_intent,1,0
7668,treatment,2025-01-06 07:47:00,-0.04254465288775325,0,exploring,0,0
7669,treatment,2025-01-06 07:48:00,1.3720653982250728,6,high_intent,0,0
7670,control,2025-01-06 07:49:00,-0.7478260788539737,4,casual,1,0
7671,treatment,2025-01-06 07:50:00,-0.6941068929398739,5,casual,1,0
7672,treatment,2025-01-06 07:51:00,-0.49791397983221,4,exploring,0,0
7673,control,2025-01-06 07:52:00,-1.752374100531883,6,casual,0,0
7674,treatment,2025-01-06 07:53:00,1.65244706880507,1,high_intent,1,0
7675,control,2025-01-06 07:54:00,0.2688459674404953,2,exploring,0,0
7676,control,2025-01-06 07:55:00,0.7304736043283396,2,exploring,1,0
7677,control,2025-01-06 07:56:00,1.7233584781162854,7,high_intent,0,0
7678,treatment,2025-01-06 07:57:00,0.4638878532809784,7,exploring,0,0
7679,treatment,2025-01-06 07:58:00,1.626068835398615,3,high_intent,0,0
7680,treatment,2025-01-06 07:59:00,-2.311572699427551,2,casual,0,0
7681,treatment,2025-01-06 08:00:00,1.2744016438993708,9,high_intent,1,0
7682,treatment,2025-01-06 08:01:00,0.31627672723668304,7,exploring,1,0
7683,treatment,2025-01-06 08:02:00,-0.5278106339919781,2,casual,0,0
7684,treatment,2025-01-06 08:03:00,1.088591771861797,2,high_intent,0,0
7685,control,2025-01-06 08:04:00,0.04651159227771922,6,exploring,0,0
7686,treatment,2025-01-06 08:05:00,-0.6738750045687861,4,casual,0,0
7687,control,2025-01-06 08:06:00,-1.9026792709995077,6,casual,0,0
7688,treatment,2025-01-06 08:07:00,1.7774241211233106,4,high_intent,0,0
7689,control,2025-01-06 08:08:00,-2.5653297387022476,4,casual,0,0
7690,treatment,2025-01-06 08:09:00,0.08765186647364522,10,exploring,0,0
7691,treatment,2025-01-06 08:10:00,1.5955420741466257,3,high_intent,0,0
7692,control,2025-01-06 08:11:00,0.6635082322654361,4,exploring,0,0
7693,treatment,2025-01-06 08:12:00,-0.6028072459930403,0,casual,0,0
7694,control,2025-01-06 08:13:00,-0.2485313443807987,3,exploring,0,0
7695,control,2025-01-06 08:14:00,-0.5903802929542743,4,casual,1,0
7696,control,2025-01-06 08:15:00,0.2626430150582897,4,exploring,0,0
7697,control,2025-01-06 08:16:00,-0.059426431858783615,2,exploring,0,0
7698,control,2025-01-06 08:17:00,-1.2614410161048688,3,casual,0,0
7699,control,2025-01-06 08:18:00,-1.4422424207159388,4,casual,0,0
7700,control,2025-01-06 08:19:00,1.1449428421717665,4,high_intent,0,0
7701,treatment,2025-01-06 08:20:00,-1.250345041465763,4,casual,1,0
7702,control,2025-01-06 08:21:00,-1.1113350798978892,5,casual,0,0
7703,treatment,2025-01-06 08:22:00,2.3173647825841295,3,high_intent,0,0
7704,treatment,2025-01-06 08:23:00,-0.8208069550016242,2,casual,0,0
7705,control,2025-01-06 08:24:00,-1.3014701106434419,5,casual,0,0
7706,control,2025-01-06 08:25:00,-0.958122336425664,7,casual,1,0
7707,treatment,2025-01-06 08:26:00,0.7660912676482546,5,exploring,0,0
7708,control,2025-01-06 08:27:00,-0.7375565269488867,1,casual,0,0
7709,treatment,2025-01-06 08:28:00,-0.13577842886529135,2,exploring,0,0
7710,treatment,2025-01-06 08:29:00,-2.2933358408416997,3,casual,1,0
7711,control,2025-01-06 08:30:00,-0.613955087222447,4,casual,0,0
7712,control,2025-01-06 08:31:00,0.03304272366543922,6,exploring,0,0
7713,control,2025-01-06 08:32:00,0.045536985207762164,3,exploring,0,0
7714,control,2025-01-06 08:33:00,1.4555179720190554,4,high_intent,0,0
7715,treatment,2025-01-06 08:34:00,0.4987029261731615,4,exploring,0,0
7716,treatment,2025-01-06 08:35:00,-2.879453421706853,7,casual,0,0
7717,control,2025-01-06 08:36:00,-1.6268488138392863,4,casual,0,0
7718,treatment,2025-01-06 08:37:00,-0.8943963149212185,4,casual,0,0
7719,control,2025-01-06 08:38:00,-0.3053943491650883,3,exploring,0,0
7720,treatment,2025-01-06 08:39:00,0.038120243635397545,3,exploring,0,0
7721,control,2025-01-06 08:40:00,0.6114250300147824,4,exploring,0,0
7722,control,2025-01-06 08:41:00,-1.6942173051876583,4,casual,0,0
7723,control,2025-01-06 08:42:00,-2.236321951357662,3,casual,0,0
7724,treatment,2025-01-06 08:43:00,0.7715009345462416,5,exploring,0,0
7725,treatment,2025-01-06 08:44:00,-1.0177070868307094,4,casual,0,0
7726,control,2025-01-06 08:45:00,-2.3689335096089863,4,casual,0,0
7727,treatment,2025-01-06 08:46:00,-0.9736532865759184,3,casual,0,0
7728,control,2025-01-06 08:47:00,-0.4671312072377957,1,exploring,1,0
7729,control,2025-01-06 08:48:00,-1.2332757013445768,0,casual,0,0
7730,treatment,2025-01-06 08:49:00,-1.19877480961725,5,casual,0,0
7731,control,2025-01-06 08:50:00,0.9836979347628058,4,high_intent,0,0
7732,treatment,2025-01-06 08:51:00,-1.130714626812924,2,casual,0,0
7733,treatment,2025-01-06 08:52:00,0.27541838733820323,3,exploring,0,0
7734,control,2025-01-06 08:53:00,0.18593597524993466,2,exploring,0,0
7735,treatment,2025-01-06 08:54:00,-0.3866052025066934,3,exploring,0,0
7736,treatment,2025-01-06 08:55:00,2.327116063540769,1,high_intent,1,0
7737,control,2025-01-06 08:56:00,-1.3789089873993874,4,casual,0,0
7738,control,2025-01-06 08:57:00,2.549493539598428,6,high_intent,0,0
7739,control,2025-01-06 08:58:00,-0.9852336193939667,4,casual,0,0
7740,control,2025-01-06 08:59:00,-0.29784917800078026,7,exploring,0,0
7741,control,2025-01-06 09:00:00,0.2744335541424211,3,exploring,0,0
7742,control,2025-01-06 09:01:00,1.0792532114016697,0,high_intent,0,0
7743,control,2025-01-06 09:02:00,0.6711240722533361,1,exploring,0,0
7744,control,2025-01-06 09:03:00,-0.3771430177457653,5,exploring,0,0
7745,control,2025-01-06 09:04:00,-0.37573936620441867,1,exploring,0,0
7746,treatment,2025-01-06 09:05:00,1.1492723778838037,1,high_intent,0,0
7747,treatment,2025-01-06 09:06:00,1.508066844530735,1,high_intent,0,0
7748,treatment,2025-01-06 09:07:00,-0.5580614585159784,2,casual,1,0
7749,treatment,2025-01-06 09:08:00,1.2004606387669035,4,high_intent,0,0
7750,treatment,2025-01-06 09:09:00,0.5435951515998471,2,exploring,0,0
7751,treatment,2025-01-06 09:10:00,0.23362693950689287,1,exploring,0,0
7752,control,2025-01-06 09:11:00,-1.1218531436674997,3,casual,0,0
7753,control,2025-01-06 09:12:00,-1.279889745812973,3,casual,0,0
7754,treatment,2025-01-06 09:13:00,0.41245197985400395,2,exploring,0,0
7755,treatment,2025-01-06 09:14:00,-2.794639057005176,2,casual,0,0
7756,control,2025-01-06 09:15:00,-0.5160762924035804,3,casual,0,0
7757,treatment,2025-01-06 09:16:00,0.4081604336993562,3,exploring,0,0
7758,treatment,2025-01-06 09:17:00,-1.6851979142220705,3,casual,0,0
7759,treatment,2025-01-06 09:18:00,1.6127752147316048,4,high_intent,0,0
7760,control,2025-01-06 09:19:00,1.6450467523472325,7,high_intent,0,0
7761,treatment,2025-01-06 09:20:00,-1.0774273061575974,2,casual,0,0
7762,control,2025-01-06 09:21:00,-0.12686400424017194,2,exploring,0,0
7763,control,2025-01-06 09:22:00,-0.14093043853908627,3,exploring,0,0
7764,control,2025-01-06 09:23:00,-0.5582843106750356,8,casual,0,0
7765,treatment,2025-01-06 09:24:00,-0.5026600724421634,3,casual,0,0
7766,control,2025-01-06 09:25:00,0.4699217123186703,3,exploring,1,0
7767,treatment,2025-01-06 09:26:00,1.6527308866767396,4,high_intent,0,0
7768,control,2025-01-06 09:27:00,0.07308627066532765,3,exploring,0,0
7769,control,2025-01-06 09:28:00,0.09540008667207961,3,exploring,0,0
7770,control,2025-01-06 09:29:00,0.12362682670641628,5,exploring,0,0
7771,control,2025-01-06 09:30:00,-0.6989672475634178,3,casual,0,0
7772,control,2025-01-06 09:31:00,0.6160353976979955,5,exploring,0,0
7773,control,2025-01-06 09:32:00,-0.5032142293453725,2,casual,0,0
7774,treatment,2025-01-06 09:33:00,-0.992138749363836,2,casual,0,0
7775,treatment,2025-01-06 09:34:00,0.6444017572636387,3,exploring,0,0
7776,control,2025-01-06 09:35:00,-1.8722067405948544,7,casual,1,0
7777,treatment,2025-01-06 09:36:00,-0.5125516737719911,3,casual,1,0
7778,treatment,2025-01-06 09:37:00,-0.4012348812035947,8,exploring,0,0
7779,control,2025-01-06 09:38:00,-0.14117546335861847,2,exploring,0,0
7780,control,2025-01-06 09:39:00,-1.5458136227823829,4,casual,0,0
7781,control,2025-01-06 09:40:00,-0.9539692643118701,7,casual,0,0
7782,control,2025-01-06 09:41:00,-0.15207945996303318,5,exploring,0,0
7783,control,2025-01-06 09:42:00,0.5956490040272655,5,exploring,0,0
7784,control,2025-01-06 09:43:00,-0.12018586092023019,1,exploring,0,0
7785,treatment,2025-01-06 09:44:00,-0.2130964049555542,6,exploring,0,0
7786,treatment,2025-01-06 09:45:00,-0.8411196705618823,6,casual,0,0
7787,control,2025-01-06 09:46:00,0.01497703055527037,3,exploring,0,0
7788,treatment,2025-01-06 09:47:00,-2.7874054212198556,4,casual,0,0
7789,control,2025-01-06 09:48:00,0.6389592373709424,1,exploring,0,0
7790,treatment,2025-01-06 09:49:00,0.9588474722559134,2,high_intent,0,0
7791,treatment,2025-01-06 09:50:00,-0.022764218718652054,2,exploring,0,0
7792,treatment,2025-01-06 09:51:00,-0.9740608353586379,8,casual,0,0
7793,control,2025-01-06 09:52:00,1.3257852175351597,3,high_intent,0,0
7794,control,2025-01-06 09:53:00,-0.6808017309360735,5,casual,0,0
7795,treatment,2025-01-06 09:54:00,1.336794692111112,4,high_intent,0,0
7796,control,2025-01-06 09:55:00,-0.2736984152170535,5,exploring,0,0
7797,control,2025-01-06 09:56:00,-0.763022898070702,4,casual,0,0
7798,control,2025-01-06 09:57:00,-0.21727811358302376,9,exploring,0,0
7799,treatment,2025-01-06 09:58:00,-0.6853564539799127,4,casual,0,0
7800,control,2025-01-06 09:59:00,-0.17026944791639773,4,exploring,0,0
7801,treatment,2025-01-06 10:00:00,0.4920108939155861,3,exploring,1,0
7802,treatment,2025-01-06 10:01:00,-0.2605292113535201,4,exploring,0,0
7803,treatment,2025-01-06 10:02:00,-0.4585148125771017,2,exploring,0,0
7804,control,2025-01-06 10:03:00,-0.02258962724411404,3,exploring,0,0
7805,treatment,2025-01-06 10:04:00,0.3868034579862049,9,exploring,0,0
7806,treatment,2025-01-06 10:05:00,0.00023967736485003177,10,exploring,0,0
7807,control,2025-01-06 10:06:00,0.5381025606860679,7,exploring,0,0
7808,treatment,2025-01-06 10:07:00,0.5765555826001285,4,exploring,0,0
7809,control,2025-01-06 10:08:00,0.28567243964126526,5,exploring,0,0
7810,control,2025-01-06 10:09:00,0.7104342181367136,3,exploring,0,0
7811,control,2025-01-06 10:10:00,0.013026601365709793,3,exploring,0,0
7812,treatment,2025-01-06 10:11:00,1.1306262752181355,4,high_intent,0,0
7813,treatment,2025-01-06 10:12:00,0.4017481723152875,1,exploring,0,0
7814,control,2025-01-06 10:13:00,0.8312193197423722,5,high_intent,0,0
7815,control,2025-01-06 10:14:00,-0.19186938133077924,8,exploring,0,0
7816,control,2025-01-06 10:15:00,-1.4068523894432075,2,casual,0,0
7817,control,2025-01-06 10:16:00,-0.4421549204400945,3,exploring,0,0
7818,treatment,2025-01-06 10:17:00,0.039727574520938544,5,exploring,1,0
7819,treatment,2025-01-06 10:18:00,0.3653976598431013,2,exploring,1,0
7820,treatment,2025-01-06 10:19:00,-0.03403285721256635,5,exploring,0,0
7821,control,2025-01-06 10:20:00,1.4567827713040562,3,high_intent,0,0
7822,control,2025-01-06 10:21:00,-1.2848087593822164,1,casual,0,0
7823,treatment,2025-01-06 10:22:00,-1.7482921963187812,2,casual,0,0
7824,treatment,2025-01-06 10:23:00,-0.17899329063039718,4,exploring,1,0
7825,control,2025-01-06 10:24:00,-0.6723045531316991,6,casual,0,0
7826,control,2025-01-06 10:25:00,0.031155917463743844,5,exploring,0,0
7827,treatment,2025-01-06 10:26:00,0.6512157814651849,4,exploring,0,0
7828,control,2025-01-06 10:27:00,2.67809269885808,6,high_intent,0,0
7829,treatment,2025-01-06 10:28:00,-1.2968532588595463,3,casual,0,0
7830,control,2025-01-06 10:29:00,-1.0574154845072157,5,casual,0,0
7831,treatment,2025-01-06 10:30:00,-0.055265415017777736,4,exploring,0,0
7832,control,2025-01-06 10:31:00,-1.4543919598744852,8,casual,0,0
7833,control,2025-01-06 10:32:00,-0.7483289462002222,4,casual,0,0
7834,control,2025-01-06 10:33:00,1.2670887397218824,2,high_intent,0,0
7835,treatment,2025-01-06 10:34:00,-0.057899824975294056,3,exploring,0,0
7836,treatment,2025-01-06 10:35:00,-0.026399165882524063,3,exploring,0,0
7837,control,2025-01-06 10:36:00,1.091180242514322,4,high_intent,0,0
7838,treatment,2025-01-06 10:37:00,-1.6840779611031962,3,casual,0,0
7839,treatment,2025-01-06 10:38:00,0.12089934954896926,1,exploring,0,0
7840,treatment,2025-01-06 10:39:00,-0.04702452156307609,2,exploring,0,0
7841,control,2025-01-06 10:40:00,0.26479625385078376,3,exploring,1,0
7842,control,2025-01-06 10:41:00,-0.9791213957697347,4,casual,0,0
7843,control,2025-01-06 10:42:00,-0.4230535643187191,1,exploring,0,0
7844,control,2025-01-06 10:43:00,-0.09956264499346965,3,exploring,0,0
7845,control,2025-01-06 10:44:00,0.7232429563572127,3,exploring,0,0
7846,control,2025-01-06 10:45:00,-0.7132265715469907,6,casual,0,0
7847,treatment,2025-01-06 10:46:00,0.6046640604810488,6,exploring,0,0
7848,control,2025-01-06 10:47:00,-2.086613605309093,6,casual,1,0
7849,control,2025-01-06 10:48:00,0.4178344313873432,3,exploring,0,0
7850,control,2025-01-06 10:49:00,0.7617080084269169,2,exploring,0,0
7851,control,2025-01-06 10:50:00,-0.8916406051879688,2,casual,0,0
7852,treatment,2025-01-06 10:51:00,-0.2865591865874595,3,exploring,0,0
7853,treatment,2025-01-06 10:52:00,-0.0024461820118141533,4,exploring,0,0
7854,treatment,2025-01-06 10:53:00,0.2842366488650166,5,exploring,0,0
7855,control,2025-01-06 10:54:00,1.1772433698918452,3,high_intent,0,0
7856,treatment,2025-01-06 10:55:00,0.1868191887169198,3,exploring,0,0
7857,control,2025-01-06 10:56:00,-0.22083242314816814,2,exploring,0,0
7858,control,2025-01-06 10:57:00,-0.19168591166922477,4,exploring,0,0
7859,treatment,2025-01-06 10:58:00,0.26673499190632166,3,exploring,0,0
7860,treatment,2025-01-06 10:59:00,0.7635395093107619,2,exploring,0,0
7861,treatment,2025-01-06 11:00:00,0.2508533328666211,4,exploring,0,0
7862,treatment,2025-01-06 11:01:00,-0.5358482027499388,3,casual,0,0
7863,control,2025-01-06 11:02:00,-0.3288929976987486,2,exploring,0,0
7864,treatment,2025-01-06 11:03:00,-0.7714100327927766,2,casual,0,0
7865,treatment,2025-01-06 11:04:00,-0.8497637265225257,4,casual,0,0
7866,control,2025-01-06 11:05:00,-0.47540294335923944,3,exploring,0,0
7867,treatment,2025-01-06 11:06:00,-0.5604587097281172,2,casual,0,0
7868,treatment,2025-01-06 11:07:00,0.7488098269023181,2,exploring,0,0
7869,treatment,2025-01-06 11:08:00,-1.162161124952113,1,casual,0,0
7870,treatment,2025-01-06 11:09:00,0.0698429183673459,3,exploring,0,0
7871,treatment,2025-01-06 11:10:00,-1.1432099462663723,5,casual,0,0
7872,treatment,2025-01-06 11:11:00,0.7730875458584267,3,exploring,0,0
7873,treatment,2025-01-06 11:12:00,0.29570004875341355,4,exploring,0,0
7874,control,2025-01-06 11:13:00,1.2302097259270677,1,high_intent,1,0
7875,control,2025-01-06 11:14:00,0.532057725377417,7,exploring,0,0
7876,control,2025-01-06 11:15:00,-0.9962612382961934,5,casual,0,0
7877,control,2025-01-06 11:16:00,0.03733772583820323,2,exploring,0,0
7878,control,2025-01-06 11:17:00,-0.6106391872898572,7,casual,0,0
7879,treatment,2025-01-06 11:18:00,-0.5068969748820282,1,casual,1,0
7880,treatment,2025-01-06 11:19:00,-0.9932735771575538,6,casual,0,0
7881,treatment,2025-01-06 11:20:00,-0.29843033658603274,2,exploring,0,0
7882,control,2025-01-06 11:21:00,0.09004563640419543,1,exploring,0,0
7883,treatment,2025-01-06 11:22:00,0.2067192058588609,6,exploring,1,0
7884,control,2025-01-06 11:23:00,2.4111513817032066,3,high_intent,1,0
7885,treatment,2025-01-06 11:24:00,-0.15684987198941414,4,exploring,1,0
7886,control,2025-01-06 11:25:00,0.08519954705147328,5,exploring,0,0
7887,control,2025-01-06 11:26:00,-0.08725619229603722,8,exploring,0,0
7888,control,2025-01-06 11:27:00,-0.24522935373798266,2,exploring,0,0
7889,control,2025-01-06 11:28:00,-0.2911638992014307,4,exploring,0,0
7890,treatment,2025-01-06 11:29:00,0.054970743547716985,4,exploring,1,0
7891,control,2025-01-06 11:30:00,-0.1898825565316451,3,exploring,0,0
7892,treatment,2025-01-06 11:31:00,0.711738793408239,4,exploring,0,0
7893,treatment,2025-01-06 11:32:00,0.41536495158120035,4,exploring,0,1
7894,control,2025-01-06 11:33:00,-0.8509843533533529,4,casual,0,0
7895,control,2025-01-06 11:34:00,0.004061545980903153,2,exploring,1,0
7896,treatment,2025-01-06 11:35:00,0.29956833252175247,1,exploring,0,0
7897,control,2025-01-06 11:36:00,-0.26288489711460766,2,exploring,0,0
7898,treatment,2025-01-06 11:37:00,-0.220584696458826,5,exploring,0,0
7899,treatment,2025-01-06 11:38:00,-0.08931700533314227,4,exploring,0,0
7900,control,2025-01-06 11:39:00,0.5919474176220297,4,exploring,0,0
7901,control,2025-01-06 11:40:00,0.17284462943642376,6,exploring,0,0
7902,treatment,2025-01-06 11:41:00,-0.5182756187133386,1,casual,0,0
7903,control,2025-01-06 11:42:00,-0.04362238381505746,6,exploring,0,0
7904,treatment,2025-01-06 11:43:00,1.1928182784724541,3,high_intent,0,0
7905,treatment,2025-01-06 11:44:00,-0.9174653037612595,4,casual,0,0
7906,treatment,2025-01-06 11:45:00,0.6340444568841592,5,exploring,0,0
7907,treatment,2025-01-06 11:46:00,-0.2348182672476216,6,exploring,0,0
7908,treatment,2025-01-06 11:47:00,3.5758484967595674,0,high_intent,1,0
7909,treatment,2025-01-06 11:48:00,0.6081935721906877,3,exploring,0,0
7910,control,2025-01-06 11:49:00,0.05421140688268411,7,exploring,0,0
7911,control,2025-01-06 11:50:00,-0.1013662910592486,1,exploring,0,0
7912,treatment,2025-01-06 11:51:00,-1.4579620469777026,2,casual,0,0
7913,control,2025-01-06 11:52:00,-0.4892677530972349,4,exploring,0,0
7914,control,2025-01-06 11:53:00,1.9321269636671654,1,high_intent,0,0
7915,control,2025-01-06 11:54:00,0.34909510532534277,2,exploring,0,0
7916,control,2025-01-06 11:55:00,-0.27292004404021314,5,exploring,0,0
7917,control,2025-01-06 11:56:00,-0.004989080217246619,5,exploring,0,0
7918,treatment,2025-01-06 11:57:00,0.046707231853807,1,exploring,0,0
7919,treatment,2025-01-06 11:58:00,-0.9081296615933081,3,casual,0,0
7920,treatment,2025-01-06 11:59:00,0.10625564602283179,4,exploring,0,0
7921,treatment,2025-01-06 12:00:00,0.49246002352639484,1,exploring,0,0
7922,control,2025-01-06 12:01:00,-1.4122610109381533,7,casual,0,0
7923,control,2025-01-06 12:02:00,-0.22509392868070868,1,exploring,1,0
7924,treatment,2025-01-06 12:03:00,-2.616101876661044,3,casual,0,0
7925,control,2025-01-06 12:04:00,-1.6107099318851568,5,casual,0,0
7926,treatment,2025-01-06 12:05:00,0.8033449666500381,4,high_intent,0,0
7927,treatment,2025-01-06 12:06:00,1.1805297612430594,6,high_intent,0,0
7928,treatment,2025-01-06 12:07:00,1.784069865671472,4,high_intent,0,0
7929,treatment,2025-01-06 12:08:00,-1.2323507473900674,5,casual,1,0
7930,treatment,2025-01-06 12:09:00,-0.07670262067996592,2,exploring,1,0
7931,control,2025-01-06 12:10:00,-0.3166276796538888,3,exploring,0,0
7932,control,2025-01-06 12:11:00,1.0240176698061807,4,high_intent,0,0
7933,treatment,2025-01-06 12:12:00,0.31382779456406473,3,exploring,0,0
7934,treatment,2025-01-06 12:13:00,0.08352275403016247,1,exploring,0,0
7935,treatment,2025-01-06 12:14:00,0.580830342666102,2,exploring,0,0
7936,treatment,2025-01-06 12:15:00,-0.4289244466756121,1,exploring,0,0
7937,control,2025-01-06 12:16:00,0.9355454941791934,1,high_intent,0,0
7938,control,2025-01-06 12:17:00,-0.31814043129817143,2,exploring,0,0
7939,treatment,2025-01-06 12:18:00,1.0579869141030929,4,high_intent,1,0
7940,treatment,2025-01-06 12:19:00,0.1827995658639118,3,exploring,0,0
7941,control,2025-01-06 12:20:00,0.22745540944285972,5,exploring,1,0
7942,control,2025-01-06 12:21:00,-1.0791270733414224,4,casual,0,0
7943,treatment,2025-01-06 12:22:00,-1.4644900161883305,4,casual,0,0
7944,treatment,2025-01-06 12:23:00,-1.4910776737976623,1,casual,0,1
7945,control,2025-01-06 12:24:00,0.47416597446205866,5,exploring,0,0
7946,treatment,2025-01-06 12:25:00,-2.043253842823525,3,casual,0,0
7947,treatment,2025-01-06 12:26:00,1.3086563663563497,3,high_intent,0,0
7948,control,2025-01-06 12:27:00,-0.30374763060060517,2,exploring,0,0
7949,treatment,2025-01-06 12:28:00,-1.2755753348140755,3,casual,0,0
7950,control,2025-01-06 12:29:00,0.33585577554496043,4,exploring,0,0
7951,control,2025-01-06 12:30:00,-1.1768354410839699,3,casual,1,0
7952,control,2025-01-06 12:31:00,0.04285023700235692,3,exploring,0,0
7953,treatment,2025-01-06 12:32:00,-0.24908544715427527,2,exploring,0,0
7954,treatment,2025-01-06 12:33:00,1.147157291241168,3,high_intent,0,0
7955,treatment,2025-01-06 12:34:00,0.8621692879120796,1,high_intent,0,0
7956,control,2025-01-06 12:35:00,0.8987688140816996,7,high_intent,0,0
7957,treatment,2025-01-06 12:36:00,-0.43461733868069163,3,exploring,0,0
7958,control,2025-01-06 12:37:00,1.1940780844380237,6,high_intent,0,0
7959,control,2025-01-06 12:38:00,-0.062332252985178783,4,exploring,0,0
7960,treatment,2025-01-06 12:39:00,0.11621078467689937,3,exploring,0,0
7961,control,2025-01-06 12:40:00,0.42606801263023447,2,exploring,0,0
7962,treatment,2025-01-06 12:41:00,0.26499576270146175,2,exploring,0,0
7963,treatment,2025-01-06 12:42:00,-1.266967874692327,3,casual,0,0
7964,treatment,2025-01-06 12:43:00,0.6190795117242699,7,exploring,0,0
7965,control,2025-01-06 12:44:00,-1.5056420997416147,1,casual,0,0
7966,control,2025-01-06 12:45:00,0.45110480653123636,5,exploring,0,0
7967,control,2025-01-06 12:46:00,-0.06207395522986336,3,exploring,0,0
7968,control,2025-01-06 12:47:00,0.07599998164654316,1,exploring,0,0
7969,control,2025-01-06 12:48:00,-1.0357050502310514,3,casual,0,0
7970,treatment,2025-01-06 12:49:00,0.9527294186806233,1,high_intent,0,0
7971,treatment,2025-01-06 12:50:00,-0.13780880605934187,5,exploring,0,0
7972,treatment,2025-01-06 12:51:00,0.8104603115120289,4,high_intent,0,0
7973,control,2025-01-06 12:52:00,-0.6916008716275296,4,casual,0,0
7974,control,2025-01-06 12:53:00,-0.6776525138940562,2,casual,0,0
7975,control,2025-01-06 12:54:00,0.06938205963363514,6,exploring,0,0
7976,treatment,2025-01-06 12:55:00,0.9811638737985111,4,high_intent,1,0
7977,control,2025-01-06 12:56:00,-1.2505983151278888,6,casual,0,0
7978,treatment,2025-01-06 12:57:00,-0.5468676763245688,3,casual,0,1
7979,treatment,2025-01-06 12:58:00,-0.47488728332738644,5,exploring,0,0
7980,control,2025-01-06 12:59:00,-0.2534895522282445,7,exploring,0,1
7981,treatment,2025-01-06 13:00:00,-0.43092310972297626,5,exploring,0,0
